F604,E01348,L00671,LBY,Gurian,Robert J.,2001-1-1,2001,2002,California Faculty Association,0,2001-1-1,2001-1-1
F604,E00823,L22592,LBY,Bailey-Breed,Mary Ann,2001-1-1,2001,2002,Union of American Physicians and Dentists,0,2001-1-1,2001-1-1
F604,E00823,L24865,LBY,Schiavone,Ralph,2001-1-1,2001,2002,Union of American Physicians and Dentists,0,2001-1-1,2001-1-1
F604,F00610,L00445,LBY,Read,Aaron L.,2002-12-19,2003,2004,Aaron Read & Associates,0,2002-12-19,2002-12-19
F604,F00610,L25749,LBY,Black,Robyn A.,2002-12-19,2003,2004,,0,2002-12-19,2002-12-19
F604,F00610,L23262,LBY,Perry,Randy A.,2002-12-19,2003,2004,Aaron Read & Associates,0,2002-12-19,2002-12-19
F604,F00610,L22264,LBY,Baker,Steve,2002-12-19,2003,2004,Aaron Read & Associates,0,2002-12-19,2002-12-19
F604,F00610,L25431,LBY,McHale,Terence,2002-12-19,2003,2004,Aaron Read & Associates,0,2002-12-19,2002-12-19
F604,E24756,1231505,LBY,Katten,Anne,2002-12-20,2003,2004,"California Rural Legal Assistance Foundation, Inc.",0,2002-12-20,2002-12-20
F604,E24756,L25881,LBY,Schacht,Mark S.,2002-12-20,2003,2004,"California Rural Legal Assistance Foundation, Inc.",0,2002-12-20,2002-12-20
F604,E01348,1244607,LBY,Stammerjohan,David,2002-12-20,2003,2004,California Faculty Association,0,2002-12-20,2002-12-20
F604,E01348,L24634,LBY,Hawkins,David,2002-12-20,2003,2004,California Faculty Association,0,2002-12-20,2002-12-20
F604,E00019,L22556,LBY,Renken,Theresa M.,2002-12-20,2003,2004,"American Cancer Society, California Division, Inc.",0,2002-12-20,2002-12-20
F604,F00914,L00151,LBY,LARSON,JUDITH L.,2002-12-18,2003,2004,LARSON & ASSOCIATES,0,2002-12-18,2002-12-18
F604,F00651,1229725,LBY,EDDY,SHANNON,2002-12-20,2003,2004,WHITE ASSOCIATES V. JOHN,0,2002-12-20,2002-12-20
F604,F00651,L00351,LBY,WHITE,V. JOHN,2002-12-20,2003,2004,WHITE ASSOCIATES V. JOHN,0,2002-12-20,2002-12-20
F604,F24805,L25756,LBY,Ross,Richard,2002-12-20,2003,2004,Ross Communications,0,2002-12-20,2002-12-20
F604,F24805,1235072,LBY,Gasperoni,Lisa,2002-12-20,2003,2004,Ross Communications,0,2002-12-20,2002-12-20
F604,E00315,L20563,LBY,ANDERSON,MICHAEL N.,2002-12-27,2003,2004,CALIFORNIA STATE LEGISLATIVE BOARD UNITED TRANSPORTATION UNION,0,2002-12-27,2002-12-27
F604,E00315,L00290,LBY,JONES,JAMES P.,2002-12-27,2003,2004,CALIFORNIA STATE LEGISLATIVE BOARD UNITED TRANSPORTATION UNION,0,2002-12-27,2002-12-27
F604,F22074,L25741,LBY,Grellmann,Dietmar A.,2002-12-27,2003,2004,Norwood & Associates,0,2002-12-27,2002-12-27
F604,F22074,L00411,LBY,Norwood,John A.,2002-12-27,2003,2004,Norwood & Associates,0,2002-12-27,2002-12-27
F604,F00369,1235191,LBY,Cortes,Rosario P.,2001-5-21,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2001-5-21,2001-5-21
F604,F24805,1235072,LBY,Gasperoni,Lisa,2001-5-22,2001,2002,Ross Communications,0,2001-5-22,2001-5-22
F604,E01348,L24634,LBY,Hawkins,David,2001-5-23,2001,2002,California Faculty Association,0,2001-5-23,2001-5-23
F604,E01348,L00671,LBY,Gurian,Robert J.,2001-5-23,2001,2002,California Faculty Association,1,2001-5-23,2001-5-23
F604,E24497,1232649,LBY,Baker,Kevin,2001-5-23,2001,2002,Protection and Advocacy Inc,0,2001-5-23,2001-5-23
F604,F24824,L25565,LBY,Isenberg,Phillip L.,2001-1-2,2001,2002,Hyde Miller Owen & Trost,0,2001-1-2,2001-1-2
F604,F24824,L24681,LBY,O'Haren,Maureen,2001-1-2,2001,2002,Hyde Miller Owen & Trost,0,2001-1-2,2001-1-2
F604,F24805,L25756,LBY,Ross,Richard,2001-1-2,2001,2002,Ross Communications,0,2001-1-2,2001-1-2
F604,1222712,1222714,LBY,GREENE,MICHAEL J.,2001-1-4,2001,2002,COMMUNITY DEVELOPMENT SERVICES,0,2001-1-4,2001-1-4
F604,F01035,L00522,LBY,HAUSEY,WILLIE,2001-1-17,2001,2002,HAUSEY & ASSOCIATES WILLIE,0,2001-1-17,2001-1-17
F604,F01035,L25359,LBY,HAUSEY,FROND GELEE,2001-1-17,2001,2002,HAUSEY & ASSOCIATES WILLIE,0,2001-1-17,2001-1-17
F604,E24100,L24101,LBY,MC CAULL,JOHN C.,2001-1-17,2001,2002,NATIONAL AUDUBON SOCIETY,0,2001-1-17,2001-1-17
F604,F00968,L00025,LBY,BARNABY,WILLIAM E.,2001-1-24,2000,2002,BARNABY INC. WILLIAM E.,0,2001-1-24,2001-1-24
F604,F20935,L01067,LBY,ACKERMAN,DAVID G.,2002-12-12,2003,2004,DGA ASSOCIATES,0,2002-12-12,2002-12-12
F604,F00024,L00220,LBY,GLADFELTY,PAUL P.,2002-12-19,2003,2004,GLADFELTY GOVERNMENT RELATIONS,0,2002-12-19,2002-12-19
F604,E24587,L24703,LBY,PROVENZA,JAMES R.,2001-1-23,2001,2002,LOS ANGELES COUNTY / DISTRICT ATTORNEY'S OFFICE,0,2001-1-23,2001-1-23
F604,E00315,L00290,LBY,JONES,JAMES P.,2001-1-26,2001,2002,CALIFORNIA STATE LEGISLATIVE BOARD UNITED TRANSPORTATION UNION,0,2001-1-26,2001-1-26
F604,F24588,L00672,LBY,KEESLAR,KAREN C.,2001-1-31,2001,2002,KEESLAR & ASSOCIATES GOVERNMENT RELATIONS,0,2001-1-31,2001-1-31
F604,F00531,L00274,LBY,HUNTER,JOHN M.,2000-12-27,2000,2002,HUNTER/RUIZ,0,2000-12-27,2000-12-27
F604,F24743,L25287,LBY,FALK,JOHN R.,2001-1-31,2001,2002,FALK & ASSOCIATES: A PUBLIC RELATIONS FIRM JOHN R.,0,2001-1-31,2001-1-31
F604,F00369,L00991,LBY,Catzen,Margaret,2000-12-11,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2000-12-11,2000-12-11
F604,F00369,L00468,LBY,Foran,John F.,2000-12-11,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2000-12-11,2000-12-11
F604,F00369,L25228,LBY,Harris,Richard C.,2000-12-11,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2000-12-11,2000-12-11
F604,F00369,L20168,LBY,Thompson,Jo-Linda,2000-12-11,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2000-12-11,2000-12-11
F604,F00369,L24628,LBY,Walker,Christopher J.,2000-12-11,2001,2002,Nossaman Guthner Knox & Elliott LLP,0,2000-12-11,2000-12-11
F604,C27596,L25613,LBY,REIGEL,JUDITH,2000-12-14,2000,2001,COUNTY HEALTH EXECUTIVES ASSOCIATION OF CALIFORNIA,0,2000-12-14,2000-12-14
F604,F00369,L00991,LBY,Catzen,Margaret,2000-12-15,2001,2002,Nossaman Guthner Knox & Elliott LLP,1,2000-12-15,2000-12-15
F604,F00369,L00468,LBY,Foran,John F.,2000-12-15,2001,2002,Nossaman Guthner Knox & Elliott LLP,1,2000-12-15,2000-12-15
F604,F00369,L25228,LBY,Harris,Richard C.,2000-12-15,2001,2002,Nossaman Guthner Knox & Elliott LLP,1,2000-12-15,2000-12-15
F604,F00369,L20168,LBY,Thompson,Jo-Linda,2000-12-15,2001,2002,Nossaman Guthner Knox & Elliott LLP,1,2000-12-15,2000-12-15
F604,F00369,L24628,LBY,Walker,Christopher J.,2000-12-15,2001,2002,Nossaman Guthner Knox & Elliott LLP,1,2000-12-15,2000-12-15
F604,F01078,L00431,LBY,POWELL,ROBERT H.,2000-12-15,2001,2002,POWELL & COMPANY ROBERT,0,2000-12-15,2000-12-15
F604,1223211,1223217,LBY,CALDWELL,KAYE K.,2002-12-18,2003,2004,CALDWELL KAYE,0,2002-12-18,2002-12-18
F604,E24547,L24812,LBY,SOARES,KRISTEN F.,2000-12-18,2003,2004,UNIVERSITY OF SOUTHERN CALIFORNIA THE,0,2000-12-18,2000-12-18
F604,E24506,1231971,LBY,Diaz (formerly Alonzo),LUPE,2002-12-12,2003,2004,CENTER FOR PUBLIC INTEREST LAW/CHILDREN'S ADVOCACY INSTITUTE/UNIVERSITY OF SAN DIEGO,1,2002-12-12,2002-12-12
F604,E21972,1251044,LBY,Morgan,Jamie,2002-12-18,2003,2004,American Heart Association,0,2002-12-18,2002-12-18
F604,E24730,L25151,LBY,Douglas,Steven P.,2002-8-30,2001,2002,Alliance of Automobile Manufacturers,1,2002-8-30,2002-8-30
F604,F24880,L24976,LBY,Miller,Tami N.,2001-12-6,2001,2002,Platinum Advisors LLC,0,2001-12-6,2001-12-6
F604,E24609,1222982,LBY,Guillen,Rosalinda,2001-3-29,2001,2002,United Farm Workers of America AFL-CIO,1,2001-3-29,2001-3-29
F604,E24609,1222983,LBY,Guzman,Martha,2001-3-29,2001,2002,United Farm Workers of America AFL-CIO,1,2001-3-29,2001-3-29
F604,F24880,L25719,LBY,Wright,Marilyn,2001-4-4,2001,2002,Platinum Advisors LLC,1,2001-4-4,2001-4-4
F604,F24880,1233942,LBY,Cvitanov,Katie L.,2001-4-4,2001,2002,Platinum Advisors LLC,0,2001-4-4,2001-4-4
F604,1224353,1224357,LBY,Salazar-Hobson,Antonio,2001-1-1,2001,2002,Law Offices of Antonio Salazar-Hobson,0,2001-1-1,2001-1-1
F604,F01002,L00685,LBY,Brown,Marc,2001-1-1,2001,2002,Marc Brown and Associates,0,2001-1-1,2001-1-1
F604,F00594,L00061,LBY,BrOwn,Donald K.,2001-1-2,2001,2002,Advocation Inc.,0,2001-1-2,2001-1-2
F604,F00594,L25035,LBY,Cole,Charles L.,2001-1-2,2001,2002,Advocation Inc.,0,2001-1-2,2001-1-2
F604,F00594,L23643,LBY,Heritage,Celeste H.,2001-1-2,2001,2002,Advocation Inc.,0,2001-1-2,2001-1-2
F604,E24604,L25799,LBY,Borg,Catherine,2002-12-11,2003,2004,Western Manufactured Housing Communities Association,0,2002-12-11,2002-12-11
F604,C27596,L25613,LBY,REIGEL,JUDITH,2002-12-11,2003,2004,COUNTY HEALTH EXECUTIVES ASSOCIATION OF CALIFORNIA,0,2002-12-11,2002-12-11
F604,F24605,L24893,LBY,Coye,Peter L.,2002-12-12,2003,2004,Coye Management Company,0,2002-12-12,2002-12-12
F604,E24506,L24846,LBY,D'ANGELO FELLMETH,JULIANNE,2002-12-12,2003,2004,CENTER FOR PUBLIC INTEREST LAW/CHILDREN'S ADVOCACY INSTITUTE/UNIVERSITY OF SAN DIEGO,0,2002-12-12,2002-12-12
F604,E24506,1231971,LBY,Diaz,LUPE,2002-12-12,2003,2004,CENTER FOR PUBLIC INTEREST LAW/CHILDREN'S ADVOCACY INSTITUTE/UNIVERSITY OF SAN DIEGO,0,2002-12-12,2002-12-12
F604,1234326,1234328,LBY,MC CULLOUGH,DONALD A.,2002-12-10,2003,2004,COMMUNICATIONS WORKERS OF AMERICA LOCAL 9509,0,2002-12-10,2002-12-10
F604,F22762,L00815,LBY,YARYAN,TIMOTHY H.B.,2002-10-30,2002,2003,YARYAN LAW OFFICES OF TIMOTHY,0,2002-10-30,2002-10-30
F604,F23001,L23002,LBY,DAUM,SKIP,2002-12-12,2003,2004,CAPITOL COMMUNICATIONS,0,2002-12-12,2002-12-12
F604,E24708,L25642,LBY,Palmer,Sally A.,2002-1-19,2001,2002,Cabazon Band of Mission Indians,0,2002-1-19,2002-1-19
F604,F24880,1241777,LBY,Price,Kenneth J.,2002-1-27,2001,2002,Platinum Advisors LLC,0,2002-1-27,2002-1-27
F604,F00594,L25835,LBY,Lujan,Wesley J.,2002-1-27,2001,2002,"Advocation, Inc.",0,2002-1-27,2002-1-27
F604,E24542,1231952,LBY,Friedman-Johnson,Leslie,2001-5-23,2001,2002,The Nature Conservancy,0,2001-5-23,2001-5-23
F604,E00582,L25116,LBY,SEITZ,DONNA P.,2001-6-6,2001,2002,LOS ANGELES COUNTY / DISTRICT ATTORNEY'S OFFICE,0,2001-6-6,2001-6-6
F604,E00582,L25116,LBY,SEITZ,DONNA P.,2001-6-6,2001,2002,LOS ANGELES COUNTY / CHIEF ADMINISTRATIVE OFFICE,1,2001-6-6,2001-6-6
F604,F24696,L23997,LBY,Minnehan,Christine,2001-1-2,2001,2002,Christine Minnehan and Associates,0,2001-1-2,2001-1-2
F604,F24824,L25565,LBY,Isenberg,Phillip L.,2002-12-20,2003,2004,"Hyde, Miller, Owen & Trost",0,2002-12-20,2002-12-20
F604,F24824,L24681,LBY,O'Haren,Maureen,2002-12-20,2003,2004,"Hyde, Miller, Owen & Trost",0,2002-12-20,2002-12-20
F604,F00841,L00193,LBY,GEYER,WILLIAM H.,2002-12-13,2003,2004,GEYER ASSOCIATES INC.,0,2002-12-13,2002-12-13
F604,F00841,L25471,LBY,WEST,JENNIFER,2002-12-13,2003,2004,GEYER ASSOCIATES INC.,0,2002-12-13,2002-12-13
F604,F00773,L25323,LBY,EVANS,KURT M.,2002-12-10,2003,2004,SMITH KEMPTON & WATTS,0,2002-12-10,2002-12-10
F604,E00823,1243534,LBY,Chiappetta,Douglas,2002-4-5,2001,2002,Union of American Physicians and Dentists,0,2002-4-5,2002-4-5
F604,E00913,1243436,LBY,Hansen,Jay C.,2002-4-5,2001,2002,State Building & Construction Trades Council of California,0,2002-4-5,2002-4-5
F604,E24497,1243084,LBY,Abouhassan,Evelyn M.,2002-4-30,2001,2002,"Protection and Advocacy, Inc",0,2002-4-30,2002-4-30
F604,E24730,L25151,LBY,Douglas,Steven P.,2002-12-18,2003,2004,Alliance of Automobile Manufacturers,0,2002-12-18,2002-12-18
F604,F00758,1222745,LBY,KNAUS,GRAHAM D.,2000-12-29,2000,2002,SUTER AND ASSOCIATES LYNN M.,0,2000-12-29,2000-12-29
F604,F00758,L24048,LBY,WALLUCH,STEVEN,2000-12-29,2000,2002,SUTER AND ASSOCIATES LYNN M.,0,2000-12-29,2000-12-29
F604,F01035,L25359,LBY,HAUSEY,FROND GELEE,2002-12-23,2003,2004,HAUSEY & ASSOCIATES WILLIE,0,2002-12-23,2002-12-23
F604,F01035,L00522,LBY,HAUSEY,WILLIE,2002-12-23,2003,2004,HAUSEY & ASSOCIATES WILLIE,0,2002-12-23,2002-12-23
F604,F00933,L22693,LBY,Miethke,Eric J.,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,L00195,LBY,Gross,James C.,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER &  NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,L20497,LBY,Naylor,Robert W.,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,L24901,LBY,Leoni,Marguerite Mary,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,L24993,LBY,Erbin,Eugene,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,L25166,LBY,Christian,Cathy A.,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,F00933,1241758,LBY,FERNANDES,ALAN N.,2002-12-24,2003,2004,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR, LLP",0,2002-12-24,2002-12-24
F604,E24749,L25832,LBY,Gruttadauria,Jessie L.,2002-12-24,2003,2004,AIDS HEALTHCARE FOUNDATION,0,2002-12-24,2002-12-24
F604,E21864,L00563,LBY,Upholt,Gerald H.,2002-12-24,2003,2004,"CALIFORNIA RIFLE AND PISTOL ASSOCIATION, INC.",0,2002-12-24,2002-12-24
F604,E24668,L22137,LBY,Stettner,Jennifer C.,2002-12-24,2003,2004,CONOCOPHILLIPS,0,2002-12-24,2002-12-24
F604,E00981,L01981,LBY,Low,Dave,2000-12-21,2001,2002,California School Employees Association,0,2000-12-21,2000-12-21
F604,E00981,1231159,LBY,Sookprasert,Jai,2000-12-21,2001,2002,California School Employees Association,0,2000-12-21,2000-12-21
F604,E24547,L24812,LBY,SOARES,KRISTEN F.,2000-12-21,2000,2001,UNIVERSITY OF SOUTHERN CALIFORNIA THE,0,2000-12-21,2000-12-21
F604,F23001,L23002,LBY,DAUM,R.K. ,2000-12-22,2000,2002,CAPITOL COMMUNICATIONS,0,2000-12-22,2000-12-22
F604,F24806,1224145,LBY,EDGAR,SEAN R.,2000-12-27,2000,2001,EDGAR & ASSOCIATES INC.,0,2000-12-27,2000-12-27
F604,C28289,1251133,LBY,Cusack-Bowles,Susan K.,2002-12-18,2003,2004,"California Correctional Supervisors Organization, Inc.",0,2002-12-18,2002-12-18
F604,E00473,L22631,LBY,BUTTACAVOLI,RAYMOND D.,2002-12-11,2003,2004,GENERAL MOTORS CORPORATION,0,2002-12-11,2002-12-11
F604,1243228,1231506,LBY,Gonzalez,William,2002-12-18,2004,2004,Gonzalez Public Affairs,0,2002-12-18,2002-12-18
F604,C26750,L25193,LBY,ACOSTA,JUAN,2002-12-18,2003,2004,BURLINGTON NORTHERN SANTA FE RAILWAY COMPANY,0,2002-12-18,2002-12-18
F604,E00981,1251189,LBY,Henderson,Steve,2002-12-18,2003,2004,California School Employees Association,0,2002-12-18,2002-12-18
F604,E00981,L01981,LBY,Low,Dave,2002-12-18,2003,2004,California School Employees Association,0,2002-12-18,2002-12-18
F604,E00981,1231159,LBY,Sookprasert,Jai,2002-12-18,2003,2004,California School Employees Association,0,2002-12-18,2002-12-18
F604,E00981,1234353,LBY,Duran-Flores,Dolores,2002-12-18,2003,2004,California School Employees Association,0,2002-12-18,2002-12-18
F604,E00207,L25825,LBY,Weimer,Dennis M.,2002-12-18,2003,2004,California Federation of Teachers,0,2002-12-18,2002-12-18
F604,E00207,L23792,LBY,Michaels,Judith,2002-12-18,2003,2004,California Federation of Teachers,0,2002-12-18,2002-12-18
F604,E00207,L25794,LBY,Sanchez,Dolores,2002-12-18,2003,2004,California Federation of Teachers,0,2002-12-18,2002-12-18
F604,E00913,1243436,LBY,Hansen,Jay C.,2002-12-18,2003,2004,State Building & Construction Trades Council of California,0,2002-12-18,2002-12-18
F604,1223078,1241966,LBY,THRONE,RANDY E.,2002-10-15,2003,2004,RIVERSIDE COUNTY SHERIFF'S DEPARTMENT,0,2002-10-15,2002-10-15
F604,1240089,1222901,LBY,ARTEAGA,ALEXANDER,2002-10-28,2003,2004,University of California Student Association,0,2002-10-28,2002-10-28
F604,E00259,1237011,LBY,Bermudez,Vicki,2002-12-20,2003,2004,California Nurses Association,0,2002-12-20,2002-12-20
F604,E00259,L25256,LBY,Furillo,Jill,2002-12-20,2003,2004,California Nurses Association,0,2002-12-20,2002-12-20
F604,E00259,L25175,LBY,Dumpel,Hedy,2002-12-20,2003,2004,California Nurses Association,0,2002-12-20,2002-12-20
F604,E01982,1222984,LBY,ALBRECHT,LORRAINE,2002-12-22,2003,2004,PACIFIC GAS AND ELECTRIC COMPANY,0,2002-12-22,2002-12-22
F604,E01982,L24530,LBY,Hunter,Dale R.,2002-12-22,2003,2004,PACIFIC GAS AND ELECTRIC COMPANY,0,2002-12-22,2002-12-22
F604,E00835,1236059,LBY,OUCHIDA,DOROTHY C.,2002-12-23,2003,2004,PHARMACIA,0,2002-12-23,2002-12-23
F604,E00021,L21240,LBY,Peverini,Nancy A.,2002-12-18,2003,2004,Consumer Attorneys of California,0,2002-12-18,2002-12-18
F604,E00021,L21239,LBY,Drabble,Nancy,2002-12-18,2003,2004,Consumer Attorneys of California,0,2002-12-18,2002-12-18
F604,E00021,L25234,LBY,Tratten,Lea-Ann,2002-12-18,2003,2004,Consumer Attorneys of California,0,2002-12-18,2002-12-18
F604,F23066,L20364,LBY,KEENE,SCOTT R.,2001-1-2,2001,2001,KEENE & ASSOCIATES LAW OFFICES,0,2001-1-2,2001-1-2
F604,C24730,1229462,LBY,Notthoff,Ann,2001-1-2,2001,2002,Natural Resources Defense Council,0,2001-1-2,2001-1-2
F604,E00751,1229726,LBY,Allayaud,Bill,2001-1-2,2001,2002,Sierra Club,0,2001-1-2,2001-1-2
F604,E00751,L24824,LBY,Masara,Mark,2001-1-2,2001,2002,Sierra Club,0,2001-1-2,2001-1-2
F604,E00751,1223368,LBY,Rate,Alex,2001-1-2,2001,2002,Sierra Club,0,2001-1-2,2001-1-2
F604,1233007,1233010,LBY,Schreiberg,Frances C.,2002-12-20,2003,2004,"Kazan, McClain, Edises, Abrams, Fernandez, Lyons & Farrise, A Professional Corporation",0,2002-12-20,2002-12-20
F604,1235595,1243384,LBY,Wright,Sheron,2002-12-20,2003,2004,California State Conference of Branches of NAACP,0,2002-12-20,2002-12-20
F604,F01002,L00685,LBY,Brown,Marc,2002-12-20,2003,2004,Marc Brown and Associates,0,2002-12-20,2002-12-20
F604,E22851,1234669,LBY,SAULS,JEFF,2002-12-24,2003,2004,"FARMERS GROUP, INC.",0,2002-12-24,2002-12-24
F604,E01852,1236630,LBY,CESPEDES,LARISA,2002-12-24,2003,2004,"HOUSEHOLD (aka HOUSEHOLD INTERNATIONAL, INC.)",0,2002-12-24,2002-12-24
F604,F24674,L25068,LBY,LaMar,Steven E.,2002-12-24,2003,2004,"LEGISIGHT, LLC",0,2002-12-24,2002-12-24
F604,E24732,L24753,LBY,Kaylor,Donna,2002-12-24,2003,2004,"PFIZER, INC.",0,2002-12-24,2002-12-24
F604,1237027,1222705,LBY,FOLWARKOW,SCOTT,2002-12-24,2003,2004,VALERO ENERGY CORPORATION,0,2002-12-24,2002-12-24
F604,E24747,L25830,LBY,Reheis-Boyd,Catherine H.,2002-12-18,2003,2004,WESTERN STATES PETROLEUM ASSOCIATION,0,2002-12-18,2002-12-18
F604,E01068,L24566,LBY,Kapsa,Deborah J.,2002-12-24,2003,2004,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS ('MEDCO HEALTH') AND MEDCO CAL",0,2002-12-24,2002-12-24
F604,E01068,L24561,LBY,LAUBACHER,CYNTHIA M.,2002-12-24,2003,2004,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS ('MEDCO HEALTH') AND MEDCO CAL",0,2002-12-24,2002-12-24
F604,E00259,1237011,LBY,Bermudez,Vicki,2001-8-31,2001,2002,California Nurses Association,0,2001-8-31,2001-8-31
F604,F24880,L25780,LBY,Anderson,Darius,2001-1-2,2001,2002,Platinum Advisors LLC,0,2001-1-2,2001-1-2
F604,F24880,L00047,LBY,Bone,Thomas E.,2001-1-2,2001,2002,Platinum Advisors LLC,0,2001-1-2,2001-1-2
F604,F24880,L24753,LBY,Kaylor,Donna,2001-1-2,2001,2002,Platinum Advisors LLC,0,2001-1-2,2001-1-2
F604,F24880,1223558,LBY,Mansfield,Gene A.,2001-1-2,2001,2002,Platinum Advisors LLC,0,2001-1-2,2001-1-2
F604,F24880,1224226,LBY,Saggau,Thomas E.,2001-1-2,2001,2002,Platinum Advisors LLC,0,2001-1-2,2001-1-2
F604,F00773,L25725,LBY,HUNTER,DELANEY L.,2002-12-10,2003,2004,SMITH KEMPTON & WATTS,0,2002-12-10,2002-12-10
F604,F00773,L00506,LBY,SMITH,D. J.,2002-12-10,2003,2004,SMITH KEMPTON & WATTS,0,2002-12-10,2002-12-10
F604,F00773,L25398,LBY,WATTS,MARK S.,2002-12-10,2003,2004,SMITH KEMPTON & WATTS,0,2002-12-10,2002-12-10
F604,E00235,L24780,LBY,PAGE,CRAIG C.,2002-12-17,2003,2004,CALIFORNIA LAND TITLE ASSOCIATION,0,2002-12-17,2002-12-17
F604,E00235,L01988,LBY,GREEN,LAWRENCE E.,2002-12-17,2003,2004,CALIFORNIA LAND TITLE ASSOCIATION,0,2002-12-17,2002-12-17
F604,E24710,L25646,LBY,CASTELLANO,CARMELA,2002-11-7,2003,2004,CALIFORNIA PRIMARY CARE ASSOCIATION,0,2002-11-7,2002-11-7
F604,F22450,L22347,LBY,SHAY,MARY ELLEN,2002-11-13,2003,2004,M.E. SHAY & CO.,0,2002-11-13,2002-11-13
F604,F00841,L25471,LBY,West,Jennifer,2000-12-27,2001,2002,Geyer Associates Inc.,0,2000-12-27,2000-12-27
F604,F00841,L00193,LBY,Geyer,William H.,2000-12-27,2001,2002,Geyer Associates Inc.,0,2000-12-27,2000-12-27
F604,1222759,1222755,LBY,MENDEZ,LETICIA C.,2000-12-28,2001,2002,UNIVERSAL CARE,0,2000-12-28,2000-12-28
F604,E00789,L24645,LBY,Brennand L24645,Terrence C.,2000-12-28,2001,2002,California State Council of Service Employees E00789,0,2000-12-28,2000-12-28
F604,E00789,L23887,LBY,Castro L23887,Michelle A.,2000-12-28,2001,2002,California State Council of Service Employees E00789,0,2000-12-28,2000-12-28
