F602,F00024,C21981,LEM,CALIFORNIA SURETY FEDERATION,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F00024,C00347,LEM,CATERPILLAR INC.,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F00024,C27833,LEM,CHECK INTO CASH INC.,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F00024,1222904,LEM,CHECK'N'GO OF CALIFORNIA INC.,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F00024,C26827,LEM,EXPERIAN,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F00024,C26826,LEM,PACTIV,,2002-12-5,2003,2004,,0,2002-12-5,2002-12-5
F602,F01002,1243689,LEM,Vernon Property Association,,2002-4-4,2001,2002,,0,2002-4-4,2002-4-4
F602,F24696,1243812,LCO,Affordable Housing Collaborative,,2002-4-4,2001,2002,,0,2002-4-4,2002-4-4
F602,F00602,C21377,LEM,City of Pittsburg,,2001-11-9,2001,2002,,0,2001-11-9,2001-11-9
F602,F00594,C26064,LEM,New York Mercantile Exchange,,2001-11-15,2001,2002,,0,2001-11-15,2001-11-15
F602,F00968,C28361,LEM,ALLIANCE OF CATHOLIC HEALTH CARE INC.,,2001-1-24,2000,2002,,0,2001-1-24,2001-1-24
F602,F24588,C21079,LEM,CALIFORNIA INDEPENDENT PUBLIC EMPLOYEES LEGISLATIVE COUNCIL INC.,,2001-1-31,2001,2001,,0,2001-1-31,2001-1-31
F602,F24743,C26588,LEM,TAHOE SIERRA BOARD OF REALTORSINC.,,2001-1-31,2001,2002,,0,2001-1-31,2001-1-31
F602,C27649,F00369,LEM,Alameda Corridor Transportation Authority,,2000-12-11,2001,2002,,0,2000-12-11,2000-12-11
F602,F01078,C01432,LEM,CALIFORNIA HEALTH INFORMATION ASSOCIATION,,2000-12-15,2001,2002,,0,2000-12-15,2000-12-15
F602,C00564,C00564,LEM,CALIFORNIA EMPLOYMENT LAW COUNCIL,,2000-12-21,2001,2002,,0,2000-12-21,2000-12-21
F602,F23001,F23001,LEM,CAPITOL COMMUNICATIONS,,2001-1-31,2000,2001,,0,2001-1-31,2001-1-31
F602,F24722,C27009,LEM,BERKELEY PROPERTY OWNERS ASSOCIATION,,2002-12-17,2003,2004,,0,2002-12-17,2002-12-17
F602,F24722,C28150,LEM,SANTA BARBARA RENTAL PROPERTY ASSOCIATION,,2002-12-17,2003,2004,,0,2002-12-17,2002-12-17
F602,1223211,1222905,LEM,COMPUTER SOFTWARE INDUSTRY ASSOCIATION,,2002-12-18,2003,2004,,0,2002-12-18,2002-12-18
F602,1223211,1223215,LEM,INTERNET ALLIANCE,,2002-12-18,2003,2004,,0,2002-12-18,2002-12-18
F602,F21409,C01182,LEM,CALIFORNIA CHILDREN'S HOSPITAL ASSOCIATION,,2002-12-18,2003,2004,,0,2002-12-18,2002-12-18
F602,F00773,1236108,LEM,I-5 Consortium Cities Joint Powers Authority,,2002-12-31,2003,2004,,0,2002-12-31,2002-12-31
F602,F00773,C28160,LEM,City of Vallejo,,2002-12-31,2003,2004,,0,2002-12-31,2002-12-31
F602,F00773,C24708,LEM,SAN BERNARDINO ASSOCIATED GOVERNMENTS,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F00594,C27022,LEM,Town of Colma,,2002-8-1,2001,2002,,0,2002-8-1,2002-8-1
F602,F00594,1244096,LEM,City of Burlingame,,2002-8-1,2001,2002,,0,2002-8-1,2002-8-1
F602,F24824,1246153,LEM,"Bay Area Addiction Research & Treatment, Inc./California Detoxification Programs, Inc.",,2002-8-5,2001,2002,,0,2002-8-5,2002-8-5
F602,F24824,1246445,LEM,Clean Beaches Coalition,,2002-8-8,2001,2002,,0,2002-8-8,2002-8-8
F602,F00610,C00546,LEM,CALIFORNIA DENTAL HYGIENISTS ASSOCIATION,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C00213,LEM,CALIFORNIA FUNERAL DIRECTORS ASSOCIATION,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24880,1236946,LEM,Hearst Corporation,,2001-12-6,2001,2002,,1,2001-12-6,2001-12-6
F602,F23001,C25208,LEM,CALIFORNIA SCHOOL NURSES ORGANIZATION,,2001-1-31,2001,2002,,0,2001-1-31,2001-1-31
F602,F24880,E24595,LEM,Housing California,,2001-4-1,2001,2002,,0,2001-4-1,2001-4-1
F602,F24880,1233697,LEM,Test U,,2001-4-2,2001,2002,,0,2001-4-2,2001-4-2
F602,F24880,1225492,FRM,Financial Services Coordinating Council c/o ACLI,,2001-1-8,2001,2002,,0,2001-1-8,2001-1-8
F602,F01002,F24696,FRM,Christine Minnehan and Associates,,2001-1-1,2001,2002,,0,2001-1-1,2001-1-1
F602,F01002,C27089,LEM,California Continuing Care Residents Association,,2001-1-1,2001,2002,,0,2001-1-1,2001-1-1
F602,F01002,C27113,LEM,California Rural Legal Assistance Foundation Inc.,,2001-1-1,2001,2002,,0,2001-1-1,2001-1-1
F602,F01002,C27803,LEM,The Enterprise Foundation,,2001-1-1,2001,2002,,0,2001-1-1,2001-1-1
F602,F01002,1230578,LEM,Youthbuild,,2001-1-1,2001,2002,,0,2001-1-1,2001-1-1
F602,F00594,C21846,LEM,Association of California Car Clubs,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C25128,LEM,California Automatic Vendors Council,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,1222946,LEM,California Drug and Alcohol Testing Alliance,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C00199,LEM,California Dump Truck Owners Association,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C25683,LEM,California Financial Service Providers,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C00253,LEM,California Moving and Storage Association,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C28035,LEM,Carroll Shelby Enterprises Inc.,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00610,1231517,LEM,CHG Safety Technologies,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,1242329,LEM,CITIES OF CONTRA COSTA COUNTY,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,E24624,LEM,CALIFORNIA OPTOMETRIC ASSOCIATION,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,1250728,LEM,CONFERENCE OF DELEGATES OF CALIFORNIA BAR ASSOCIATIONS,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C00692,LEM,CALIFORNIA PUBLIC SECURITIES ASSOCIATION,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C24953,LEM,CALIFORNIA SMALL BUSINESS ASSOCIATION/CALIFORNIA SMALL BUSINESS ROUNDTABLE,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C00759,LEM,CALIFORNIA SOCIETY FOR CLINICAL SOCIAL WORK,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C01177,LEM,CALIFORNIA SOCIETY OF ENROLLED AGENTS,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,C00299,LEM,CALIFORNIA SOCIETY FOR RESPIRATORY CARE,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00610,1232171,LEM,Coalition for Public Access,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F22074,1243868,LEM,Pro-Elite Senior Services,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F22074,F00946,LEM,"PUBLIC POLICY ADVOCATES, LLC",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F22074,C25098,LEM,"SURPLUS LINE ASSOCIATION OF CALIFORNIA, THE",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F22074,C01401,LEM,NATIONWIDE INSURANCE ENTERPRISE,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24696,C25601,LEM,City of Berkeley Rent Stabilization Board,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24605,C25518,LEM,Care 1st Healthplan Inc.,,2002-12-12,2003,2004,,0,2002-12-12,2002-12-12
F602,F00773,C27728,LEM,NORTH COUNTY TRANSIT DISTRICT,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F23001,C25647,LEM,AMERICAN SUBCONTRACTORS ASSOCIATION-CALIFORNIA,,2002-12-12,2003,2004,,0,2002-12-12,2002-12-12
F602,F23001,C25782,LEM,CALIFORNIA AVIATION BUSINESS ASSOCIATION,,2002-12-12,2003,2004,,0,2002-12-12,2002-12-12
F602,F00773,C26294,LEM,City of Palm Springs,,2002-12-4,2003,2004,,0,2002-12-4,2002-12-4
F602,F24921,1229048,LEM,O'MELVENY & MYERS LLP,,2002-1-22,2001,2002,,0,2002-1-22,2002-1-22
F602,F24824,1241281,LEM,Orange County Children & Families Commission,,2002-1-28,2001,2002,,0,2002-1-28,2002-1-28
F602,F00773,C00628,LEM,WAREHAM PROPERTY GROUP,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F24764,C27722,LEM,MALIBUCITY OF,,2001-3-31,2001,2002,,0,2001-3-31,2001-3-31
F602,F24880,1234632,LEM,Knauf Fiber Glass,,2001-6-1,2001,2002,,0,2001-6-1,2001-6-1
F602,F24880,C24067,LEM,E & J Gallo Winery,,2001-6-1,2001,2002,,0,2001-6-1,2001-6-1
F602,F24880,C27281,LEM,Microsoft Corporation,,2001-6-4,2001,2002,,0,2001-6-4,2001-6-4
F602,F24880,1235297,LEM,Sierra Grain Terminal LLC,,2001-6-4,2001,2002,,0,2001-6-4,2001-6-4
F602,F24880,1235295,LEM,Perkin Elmer Life Sciences,,2001-6-4,2001,2002,,0,2001-6-4,2001-6-4
F602,F24880,1235326,LEM,SNG Development Company,,2001-6-8,2001,2002,,0,2001-6-8,2001-6-8
F602,F24696,C26189,LEM,California Coalition for Rural Housing,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,E24595,LEM,Housing California,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,E24653,LEM,Local Initiative Support Corporation,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,C27383,LEM,Corporation for Supportive Housing,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,1222729,LEM,Rural Community Assistance Corporation,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,C00684,LEM,Santa Monica Rent Control Board,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,C00791,LEM,City of West Hollywood Department of Rent Stabilization and Housing,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,E00849,LEM,Western Center on Law and Poverty Inc.,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24696,F01002,FRM,Marc Brown and Associates,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24880,C23989,LEM,United Parcel Service,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24880,C28273,LEM,Target Corporation,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24880,E21961,LEM,Personal Insurance Federation of California,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24880,C25732,LEM,Pebble Beach Company,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F24880,1224764,LEM,LAACO,,2001-1-2,2001,2002,,0,2001-1-2,2001-1-2
F602,F00594,C27672,LEM,National Association of Computer Consultant Businesses,,2001-11-15,2001,2002,,0,2001-11-15,2001-11-15
F602,F24805,C00111,LEM,California Applicants' Attorneys Association,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24805,E00021,LEM,Consumer Attorneys of California,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24805,E24703,LEM,Hotel Employees and Restaurant Employees International Union (HEREIU),,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24805,E24609,LEM,"United Farm Workers of America, AFL-CIO",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24805,C25292,LEM,Viejas Band of Kumeyaay Mission Indians,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,C26925,LEM,"American International Group, Inc., and its subsidiaries",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,1244873,LEM,AKT Development Corporation,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,C28139,LEM,Access Dental/Premier Life Insurance,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,C27251,LEM,Alliance of California Tribes,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,E24730,LEM,"Alliance of Automobile Manufacturers, Inc.",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,1246153,LEM,"Bay Area Addiction Research & Treatment, Inc./California Detoxification Programs, Inc.",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,C26141,LEM,California Academy of Opthalmology,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,1234178,LEM,"California Alliance of Boys & Girls Clubs, Inc.",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,E00218,LEM,California Healthcare Association and Affiliated Entities,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,E22652,LEM,California Association of Health Plans,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,C28128,LEM,Headlands Reserve LLC,,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F24824,E00550,LEM,"Kaiser Foundation Health Plan, Inc.",,2002-12-20,2003,2004,,0,2002-12-20,2002-12-20
F602,F00773,C01151,LEM,Contra Costa County,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F23001,C25701,LEM,CALIFORNIA RECREATION VEHICLE DEALERS ASSOCIATION,,2002-12-12,2003,2004,,0,2002-12-12,2002-12-12
F602,F00773,C22824,LEM,El Paso Corporation,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F00773,C27318,LEM,TRANSPORTATION CALIFORNIA,,2002-12-31,2003,2004,,0,2002-12-31,2002-12-31
F602,F23001,1243031,LEM,Global Portable Buildings,,2002-12-13,2003,2004,,0,2002-12-13,2002-12-13
F602,F00773,C22820,LEM,CONTRA COSTA TRANSPORTATION AUTHORITY,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F23001,C24065,LEM,COMMUNITY ASSOCIATIONS INSTITUTE/CALIFORNIA LEGISLATIVE ACTION COMMITTEE,,2002-12-12,2003,2004,,0,2002-12-12,2002-12-12
F602,F00773,E24649,LEM,SANTA CLARA VALLEY TRANSPORTATION AUTHORITY,,2002-12-31,2003,2004,,0,2002-12-31,2002-12-31
F602,F00841,C00537,LEM,IRVINE COMPANY THE,,2002-12-13,2003,2004,,0,2002-12-13,2002-12-13
F602,F00841,C23444,LEM,TEJON RANCH,,2002-12-13,2003,2004,,0,2002-12-13,2002-12-13
F602,F00773,C27049,LEM,PACIFICORP,,2002-12-10,2003,2004,,0,2002-12-10,2002-12-10
F602,F00773,C24214,LEM,CALIFORNIA LARGE ENERGY CONSUMERS ASSOCIATION,,2002-12-4,2003,2004,,0,2002-12-4,2002-12-4
F602,F00841,E24638,LEM,MILK PRODUCERS COUNCIL,,2002-12-13,2003,2004,,0,2002-12-13,2002-12-13
F602,F00594,1243687,LEM,City of San Mateo,,2002-4-5,2001,2002,,0,2002-4-5,2002-4-5
F602,F00594,1243446,LEM,City of San Carlos,,2002-4-5,2001,2002,,0,2002-4-5,2002-4-5
F602,F00594,1232109,FRM,Higgins & Associates,,2002-4-5,2001,2002,,0,2002-4-5,2002-4-5
F602,F00594,1243444,LEM,California Speedway Corporation,,2002-4-5,2001,2002,,0,2002-4-5,2002-4-5
F602,F00594,1243537,LCO,California Maritime Coalition,,2002-4-26,2001,2002,,0,2002-4-26,2002-4-26
F602,F00594,1234943,LEM,Equiva Services LLC,,2001-11-15,2001,2002,,0,2001-11-15,2001-11-15
F602,F00594,1237779,LEM,National Academy of Recording Arts and Sciences,,2001-11-15,2001,2002,,0,2001-11-15,2001-11-15
F602,F00594,C27021,LEM,City of Huntington Beach,,2001-11-15,2001,2002,,0,2001-11-15,2001-11-15
F602,F01002,1240400,LEM,Calnet Neighborworks,,2001-12-3,2001,2002,,0,2001-12-3,2001-12-3
F602,F24764,C28193,LEM,HESPERIA CITY OF,,2001-3-31,2001,2002,,0,2001-3-31,2001-3-31
